"Version","Variable Order","Class","Dataset Name","Variable Name","Variable Label","Type","CDISC CT Codelist Code(s)","Codelist Submission Values","Described Value Domain(s)","Value List","Role","CDISC Notes","Core"
"SDTMIG v3.4","2","Interventions","EX","DOMAIN","Domain Abbreviation","Char","","",,"EX","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Interventions","EX","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Interventions","EX","EXSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SDTMIG v3.4","5","Interventions","EX","EXGRPID","Group ID","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject.","Perm"
"SDTMIG v3.4","6","Interventions","EX","EXREFID","Reference ID","Char","","",,"","Identifier","Internal or external identifier (e.g., kit number, bottle label, vial identifier).","Perm"
"SDTMIG v3.4","7","Interventions","EX","EXSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number on a CRF page.","Perm"
"SDTMIG v3.4","8","Interventions","EX","EXLNKID","Link ID","Char","","",,"","Identifier","Identifier used to link related records across domains.","Perm"
"SDTMIG v3.4","9","Interventions","EX","EXLNKGRP","Link Group ID","Char","","",,"","Identifier","Identifier used to link related, grouped records across domains.","Perm"
"SDTMIG v3.4","10","Interventions","EX","EXTRT","Name of Treatment","Char","","",,"","Topic","Name of the protocol-specified study treatment given during the dosing period for the observation.","Req"
"SDTMIG v3.4","11","Interventions","EX","EXCAT","Category of Treatment","Char","","",,"","Grouping Qualifier","Used to define a category of EXTRT values.","Perm"
"SDTMIG v3.4","12","Interventions","EX","EXSCAT","Subcategory of Treatment","Char","","",,"","Grouping Qualifier","A further categorization of EXCAT values.","Perm"
"SDTMIG v3.4","13","Interventions","EX","EXDOSE","Dose","Num","","",,"","Record Qualifier","Amount of EXTRT when numeric. Not populated when EXDOSTXT is populated.","Exp"
"SDTMIG v3.4","14","Interventions","EX","EXDOSTXT","Dose Description","Char","","",,"","Record Qualifier","Amount of EXTRT when non-numeric. Dosing amounts or a range of dosing information collected in text form. Example: ""200-400"". Not populated when EXDOSE is populated.","Perm"
"SDTMIG v3.4","15","Interventions","EX","EXDOSU","Dose Units","Char","C71620","",,"","Variable Qualifier","Units for EXDOSE, EXDOSTOT, or EXDOSTXT representing protocol-specified values. Examples: ""ng"", ""mg"", ""mg/kg"", ""mg/m2"".","Exp"
"SDTMIG v3.4","16","Interventions","EX","EXDOSFRM","Dose Form","Char","C66726","",,"","Variable Qualifier","Dose form for EXTRT. Examples: ""TABLET"", ""LOTION"".","Exp"
"SDTMIG v3.4","17","Interventions","EX","EXDOSFRQ","Dosing Frequency per Interval","Char","C71113","",,"","Record Qualifier","Usually expressed as the number of repeated administrations of EXDOSE within a specific time period. Examples: ""Q2H"", ""QD"", ""BID"".","Perm"
"SDTMIG v3.4","18","Interventions","EX","EXDOSRGM","Intended Dose Regimen","Char","","",,"","Record Qualifier","Text description of the intended schedule or regimen for the Intervention. Example: ""TWO WEEKS ON, TWO WEEKS OFF"".","Perm"
"SDTMIG v3.4","19","Interventions","EX","EXROUTE","Route of Administration","Char","C66729","",,"","Variable Qualifier","Route of administration for the intervention. Examples: ""ORAL"", ""INTRAVENOUS"".","Perm"
"SDTMIG v3.4","20","Interventions","EX","EXLOT","Lot Number","Char","","",,"","Record Qualifier","Lot number of the intervention product.","Perm"
"SDTMIG v3.4","21","Interventions","EX","EXLOC","Location of Dose Administration","Char","C74456","",,"","Record Qualifier","Specifies location of administration. Examples: ""ARM"", ""LIP"".","Perm"
"SDTMIG v3.4","22","Interventions","EX","EXLAT","Laterality","Char","C99073","",,"","Variable Qualifier","Qualifier for anatomical location further detailing laterality of the intervention administration. Examples: ""LEFT"", ""RIGHT"".","Perm"
"SDTMIG v3.4","23","Interventions","EX","EXDIR","Directionality","Char","C99074","",,"","Variable Qualifier","Qualifier for anatomical location further detailing directionality. Examples: ""ANTERIOR"", ""LOWER"", ""PROXIMAL"", ""UPPER"".","Perm"
"SDTMIG v3.4","24","Interventions","EX","EXFAST","Fasting Status","Char","C66742","",,"","Record Qualifier","Indicator used to identify fasting status. Examples: ""Y"", ""N"".","Perm"
"SDTMIG v3.4","25","Interventions","EX","EXADJ","Reason for Dose Adjustment","Char","","",,"","Record Qualifier","Describes reason or explanation of why a dose is adjusted.","Perm"
"SDTMIG v3.4","26","Interventions","EX","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the arm.","Perm"
"SDTMIG v3.4","27","Interventions","EX","EPOCH","Epoch","Char","C99079","",,"","Timing","Trial epoch of the exposure record. Examples: ""RUN-IN"", ""TREATMENT"".","Perm"
"SDTMIG v3.4","28","Interventions","EX","EXSTDTC","Start Date/Time of Treatment","Char","","","ISO 8601 datetime or interval","","Timing","The date/time when administration of the treatment indicated by EXTRT and EXDOSE began.","Exp"
"SDTMIG v3.4","29","Interventions","EX","EXENDTC","End Date/Time of Treatment","Char","","","ISO 8601 datetime or interval","","Timing","The date/time when administration of the treatment indicated by EXTRT and EXDOSE ended. For administrations considered given at a point in time (e.g., oral tablet, pre-filled syringe injection), where only an administration date/time is collected, EXSTDTC should be copied to EXENDTC as the standard representation.","Exp"
"SDTMIG v3.4","30","Interventions","EX","EXSTDY","Study Day of Start of Treatment","Num","","",,"","Timing","Study day of EXSTDTC relative to DM.RFSTDTC.","Perm"
"SDTMIG v3.4","31","Interventions","EX","EXENDY","Study Day of End of Treatment","Num","","",,"","Timing","Study day of EXENDTC relative to DM.RFSTDTC.","Perm"
"SDTMIG v3.4","32","Interventions","EX","EXDUR","Duration of Treatment","Char","","","ISO 8601 duration","","Timing","Collected duration of administration. Used only if collected on the CRF and not derived from start and end date/times.","Perm"
"SDTMIG v3.4","33","Interventions","EX","EXTPT","Planned Time Point Name","Char","","",,"","Timing","Text description of time when administration should occur. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See EXTPTNUM and EXTPTREF.","Perm"
"SDTMIG v3.4","34","Interventions","EX","EXTPTNUM","Planned Time Point Number","Num","","",,"","Timing","Numerical version of EXTPT to aid in sorting.","Perm"
"SDTMIG v3.4","35","Interventions","EX","EXELTM","Planned Elapsed Time from Time Point Ref","Char","","","ISO 8601 duration","","Timing","Planned elapsed time relative to the planned fixed reference (EXTPTREF). This variable is useful where there are repetitive measures. Not a clock time.","Perm"
"SDTMIG v3.4","36","Interventions","EX","EXTPTREF","Time Point Reference","Char","","",,"","Timing","Name of the fixed reference point referred to by EXELTM, EXTPTNUM, and EXTPT. Examples: PREVIOUS DOSE, PREVIOUS MEAL.","Perm"
"SDTMIG v3.4","37","Interventions","EX","EXRFTDTC","Date/Time of Reference Time Point","Char","","","ISO 8601 datetime or interval","","Timing","Date/time for a fixed reference time point defined by EXTPTREF.","Perm"
"SDTMIG v3.4","1","Interventions","ML","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Interventions","ML","DOMAIN","Domain Abbreviation","Char","","",,"ML","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Interventions","ML","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Interventions","ML","MLSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SDTMIG v3.4","5","Interventions","ML","MLGRPID","Group ID","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject.","Perm"
"SDTMIG v3.4","6","Interventions","ML","MLSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined reference number. Examples: a number preprinted on the CRF as an explicit line identifier, record identifier defined in the sponsor's operational database.","Perm"
"SDTMIG v3.4","7","Interventions","ML","MLTRT","Name of Meal","Char","","",,"","Topic","Verbatim food product name that is either preprinted or collected on a CRF.","Req"
"SDTMIG v3.4","8","Interventions","ML","MLCAT","Category for Meal","Char","","",,"","Grouping Qualifier","Used to define a category of MLTRT values.","Perm"
"SDTMIG v3.4","9","Interventions","ML","MLSCAT","Subcategory for Meal","Char","","",,"","Grouping Qualifier","Used to define a further categorization of MLCAT values.","Perm"
"SDTMIG v3.4","10","Interventions","ML","MLPRESP","ML Pre-specified","Char","C66742","",,"","Variable Qualifier","Used when a specific meal is prespecified on a CRF. Values should be ""Y"" or null.","Perm"
"SDTMIG v3.4","11","Interventions","ML","MLOCCUR","ML Occurrence","Char","C66742","",,"","Record Qualifier","Used to record whether a prespecified meal occurred when information about the occurrence of a specific meal is solicited.","Perm"
"SDTMIG v3.4","12","Interventions","ML","MLSTAT","Completion Status","Char","C66789","",,"","Record Qualifier","Used to indicate when a question about the occurrence of a prespecified meal was not answered. Should be null or have a value of ""NOT DONE"".","Perm"
"SDTMIG v3.4","13","Interventions","ML","MLREASND","Reason Meal Not Collected","Char","","",,"","Record Qualifier","Describes the reason a response to a question about the occurrence of a meal was not collected. Used in conjunction with MLSTAT when value is ""NOT DONE"".","Perm"
"SDTMIG v3.4","14","Interventions","ML","MLDOSE","Dose","Num","","",,"","Record Qualifier","Amount of MLTRT consumed. Not populated when MLDOSTXT is populated.","Perm"
"SDTMIG v3.4","15","Interventions","ML","MLDOSTXT","Dose Description","Char","","",,"","Record Qualifier","Amount description of MLTRT consumed, collected in text form. Not populated when MLDOSE is populated. Examples: ""<1 per day"", ""200-400"".","Perm"
"SDTMIG v3.4","16","Interventions","ML","MLDOSU","Dose Units","Char","C71620","",,"","Variable Qualifier","Units for MLDOSE, MLDOSTOT, or MLDOSTXT.","Perm"
"SDTMIG v3.4","17","Interventions","ML","MLDOSFRM","Dose Form","Char","C66726","",,"","Variable Qualifier","Dosage form for MLTRT. Example: ""BAR, CHEWABLE"".","Perm"
"SDTMIG v3.4","18","Interventions","ML","VISITNUM","Visit Number","Num","","",,"","Timing","Clinical encounter number. Numeric version of VISIT, used for sorting.","Perm"
"SDTMIG v3.4","19","Interventions","ML","VISIT","Visit Name","Char","","",,"","Timing","Protocol-defined description of a clinical encounter.","Perm"
"SDTMIG v3.4","20","Interventions","ML","VISITDY","Planned Study Day of Visit","Num","","",,"","Timing","Planned study day of VISIT. Should be an integer.","Perm"
"SDTMIG v3.4","21","Interventions","ML","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the arm for the element in which the meal started.","Perm"
"SDTMIG v3.4","22","Interventions","ML","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the start date/time of the meal.","Perm"
"SDTMIG v3.4","23","Interventions","ML","MLDTC","Date/Time of Collection","Char","","","ISO 8601 datetime or interval","","Timing","Collection date and time of the meal represented in ISO 8601 character format.","Perm"
"SDTMIG v3.4","24","Interventions","ML","MLSTDTC","Start Date/Time of Meal","Char","","","ISO 8601 datetime or interval","","Timing","Start date/time of the meal represented in ISO 8601 character format.","Perm"
"SDTMIG v3.4","25","Interventions","ML","MLENDTC","End Date/Time of Meal","Char","","","ISO 8601 datetime or interval","","Timing","End date/time of the meal represented in ISO 8601 character format.","Perm"
"SDTMIG v3.4","26","Interventions","ML","MLDY","Study Day of Visit/Collection/Exam","Num","","",,"","Timing","Actual study day of the visit/collection expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Perm"
